"cow_id","date_sampled","site","result","quarter_sampled","date_result","calving_date","dim","days_storage","three_contam","any_quarter_contam"
5423,2019-10-18,"C","Enterococcus sp.","LR",2020-07-15,2019-09-30,18,271,0,FALSE
5423,2019-10-18,"C","Enterococcus mundtii","RR",2020-07-15,2019-09-30,18,271,0,FALSE
5430,2019-10-01,"C","No Growth","LF",2020-03-02,2019-09-30,1,153,0,FALSE
5430,2019-10-01,"C","No Growth","RR",2020-03-02,2019-09-30,1,153,0,FALSE
5430,2019-10-01,"C","No Growth","RF",2020-03-02,2019-09-30,1,153,0,FALSE
5430,2019-10-01,"C","No Growth","LR",2020-03-02,2019-09-30,1,153,0,FALSE
5435,2019-11-15,"C","Staphylococcus chromogenes","LR",2020-02-05,2019-11-08,7,82,0,FALSE
5435,2019-11-15,"C","No Growth","RR",2020-02-05,2019-11-08,7,82,0,FALSE
5435,2019-11-15,"C","No Growth","LF",2020-02-05,2019-11-08,7,82,0,FALSE
5478,2019-10-04,"C","Contaminated","LR",2020-07-22,2019-09-27,7,292,0,TRUE
5478,2019-10-04,"C","Contaminated","RF",2020-07-22,2019-09-27,7,292,0,TRUE
5478,2019-10-04,"C","Contaminated","RR",2020-07-22,2019-09-27,7,292,0,TRUE
5478,2019-10-04,"C","Contaminated","LF",2020-07-22,2019-09-27,7,292,0,TRUE
5478,2019-10-25,"C","Corynebacterium sp.","LR",2020-03-02,2019-09-27,28,129,0,TRUE
5478,2019-10-25,"C","Bacillus sp.","LF",2020-03-02,2019-09-27,28,129,0,TRUE
5478,2019-10-25,"C","Contaminated","RF",2020-03-02,2019-09-27,28,129,0,TRUE
5478,2019-10-25,"C","Gram Negative Organism","LR",2020-03-02,2019-09-27,28,129,0,TRUE
5478,2019-10-25,"C","No Growth","RR",2020-03-02,2019-09-27,28,129,0,TRUE
5487,2019-10-18,"C","Bacillus sp.","LR",2020-02-18,2019-10-12,6,123,0,FALSE
5487,2019-10-18,"C","Bacillus sp.","RR",2020-02-18,2019-10-12,6,123,0,FALSE
5487,2019-10-18,"C","No Growth","RF",2020-02-18,2019-10-12,6,123,0,FALSE
5487,2019-10-18,"C","No Growth","LF",2020-02-18,2019-10-12,6,123,0,FALSE
5495,2019-10-11,"C","Gram Positive Rod","LR",2020-07-15,2019-10-10,1,278,0,TRUE
5495,2019-10-11,"C","No Growth","RF",2020-07-15,2019-10-10,1,278,0,TRUE
5495,2019-10-11,"C","No Growth","LF",2020-07-15,2019-10-10,1,278,0,TRUE
5495,2019-10-11,"C","Contaminated","RR",2020-07-15,2019-10-10,1,278,0,TRUE
5497,2019-10-25,"C","Bacillus sp.","LR",2020-02-18,2019-10-01,24,116,0,TRUE
5497,2019-10-25,"C","Contaminated","RF",2020-02-18,2019-10-01,24,116,0,TRUE
5497,2019-10-25,"C","Enterococcus sp.","RR",2020-02-18,2019-10-01,24,116,0,TRUE
5497,2019-10-25,"C","No Growth","LF",2020-02-18,2019-10-01,24,116,0,TRUE
5499,2019-10-25,"C","No Growth","LF",2020-02-18,2019-10-16,9,116,0,FALSE
5499,2019-10-25,"C","Enterococcus casseliflavus","RF",2020-02-18,2019-10-16,9,116,0,FALSE
5499,2019-10-25,"C","Enterococcus mundtii","RR",2020-02-18,2019-10-16,9,116,0,FALSE
5499,2019-10-25,"C","No Growth","LR",2020-02-18,2019-10-16,9,116,0,FALSE
5499,2019-10-25,"C","Bacillus sp.","RR",2020-02-18,2019-10-16,9,116,0,FALSE
5499,2019-10-25,"C","Bacillus sp.","RF",2020-02-18,2019-10-16,9,116,0,FALSE
5505,2019-10-04,"C","Enterococcus casseliflavus","LF",2020-07-22,2019-09-26,8,292,1,TRUE
5505,2019-10-04,"C","Bacillus sp.","RF",2020-07-22,2019-09-26,8,292,1,TRUE
5505,2019-10-04,"C","Bacillus sp.","RR",2020-07-22,2019-09-26,8,292,1,TRUE
5505,2019-10-04,"C","Contaminated","LR",2020-07-22,2019-09-26,8,292,1,TRUE
5509,2019-12-05,"C","No Growth","LR",2020-07-15,2019-11-05,30,223,0,FALSE
5509,2019-12-05,"C","No Growth","RF",2020-07-15,2019-11-05,30,223,0,FALSE
5509,2019-12-05,"C","No Growth","RR",2020-07-15,2019-11-05,30,223,0,FALSE
5509,2019-12-05,"C","Bacillus sp.","LF",2020-07-15,2019-11-05,30,223,0,FALSE
5519,2019-10-18,"C","No Growth","LR",2020-03-02,2019-10-05,13,136,0,TRUE
5519,2019-10-18,"C","Bacillus sp.","RR",2020-03-02,2019-10-05,13,136,0,TRUE
5519,2019-10-18,"C","Contaminated","LF",2020-03-02,2019-10-05,13,136,0,TRUE
5519,2019-10-18,"C","No Growth","RF",2020-03-02,2019-10-05,13,136,0,TRUE
5519,2019-11-01,"C","No Growth","RF",2020-02-05,2019-10-05,27,96,0,FALSE
5519,2019-11-01,"C","Bacillus sp.","LR",2020-02-05,2019-10-05,27,96,0,FALSE
5519,2019-11-01,"C","No Growth","LF",2020-02-05,2019-10-05,27,96,0,FALSE
5519,2019-11-01,"C","No Growth","RR",2020-02-05,2019-10-05,27,96,0,FALSE
5522,2019-11-08,"C","Enterococcus sp.","RF",2020-02-05,2019-10-30,9,89,0,FALSE
5522,2019-11-08,"C","Enterococcus mundtii","LF",2020-02-05,2019-10-30,9,89,0,FALSE
5522,2019-11-08,"C","No Growth","LR",2020-02-05,2019-10-30,9,89,0,FALSE
5527,2019-10-25,"C","Bacillus sp.","LF",2020-02-18,2019-10-04,21,116,1,FALSE
5527,2019-10-25,"C","Staphylococcus aureus","LF",2020-02-18,2019-10-04,21,116,1,FALSE
5527,2019-10-25,"C","Bacillus sp.","LR",2020-02-18,2019-10-04,21,116,1,FALSE
5527,2019-10-25,"C","Bacillus sp.","RR",2020-02-18,2019-10-04,21,116,1,FALSE
5527,2019-10-25,"C","No Growth","RF",2020-02-18,2019-10-04,21,116,1,FALSE
5527,2019-11-08,"C","Enterococcus mundtii","LR",2020-02-05,2019-10-04,35,89,1,FALSE
5527,2019-11-08,"C","Corynebacterium sp.","LF",2020-02-05,2019-10-04,35,89,1,FALSE
5527,2019-11-08,"C","Enterococcus hirae","RF",2020-02-05,2019-10-04,35,89,1,FALSE
5527,2019-11-08,"C","Enterococcus mundtii","RF",2020-02-05,2019-10-04,35,89,1,FALSE
5527,2019-11-08,"C","Staphylococcus aureus","LF",2020-02-05,2019-10-04,35,89,1,FALSE
5545,2019-10-04,"C","Bacillus sp.","LF",2020-07-22,2019-10-01,3,292,0,TRUE
5545,2019-10-04,"C","Contaminated","RR",2020-07-22,2019-10-01,3,292,0,TRUE
5545,2019-10-04,"C","No Growth","LR",2020-07-22,2019-10-01,3,292,0,TRUE
5545,2019-10-04,"C","Staphylococcus chromogenes","RF",2020-07-22,2019-10-01,3,292,0,TRUE
5559,2019-11-15,"C","No Growth","LR",2020-02-05,2019-10-28,18,82,0,FALSE
5559,2019-11-15,"C","No Growth","LF",2020-02-05,2019-10-28,18,82,0,FALSE
5559,2019-11-15,"C","Corynebacterium sp.","RF",2020-02-05,2019-10-28,18,82,0,FALSE
5566,2019-10-25,"C","Bacillus sp.","LR",2020-02-18,2019-10-06,19,116,1,FALSE
5566,2019-10-25,"C","No Growth","RR",2020-02-18,2019-10-06,19,116,1,FALSE
5566,2019-10-25,"C","Enterococcus casseliflavus","LF",2020-02-18,2019-10-06,19,116,1,FALSE
5566,2019-10-25,"C","Bacillus sp.","LF",2020-02-18,2019-10-06,19,116,1,FALSE
5566,2019-10-25,"C","No Growth","RF",2020-02-18,2019-10-06,19,116,1,FALSE
5586,2019-10-25,"C","Bacillus sp.","LR",2020-03-02,2019-09-28,27,129,1,FALSE
5586,2019-10-25,"C","Corynebacterium sp.","LR",2020-03-02,2019-09-28,27,129,1,FALSE
5586,2019-10-25,"C","No Growth","RR",2020-03-02,2019-09-28,27,129,1,FALSE
5586,2019-10-25,"C","Streptococcus dysgalactiae","LF",2020-03-02,2019-09-28,27,129,1,FALSE
5586,2019-10-25,"C","No Growth","RF",2020-03-02,2019-09-28,27,129,1,FALSE
5587,2019-11-22,"C","Corynebacterium sp.","LF",2020-03-17,NA,NA,116,1,FALSE
5587,2019-11-22,"C","Corynebacterium sp.","RR",2020-03-17,NA,NA,116,1,FALSE
5587,2019-11-22,"C","Corynebacterium sp.","RF",2020-03-17,NA,NA,116,1,FALSE
5587,2019-11-22,"C","No Growth","LR",2020-03-17,NA,NA,116,1,FALSE
5593,2019-11-01,"C","Contaminated","LF",2020-03-02,2019-10-30,2,122,0,TRUE
5593,2019-11-01,"C","Contaminated","RR",2020-03-02,2019-10-30,2,122,0,TRUE
5593,2019-11-01,"C","No Growth","RF",2020-03-02,2019-10-30,2,122,0,TRUE
5593,2019-11-01,"C","Staphylococcus sp.","LR",2020-03-02,2019-10-30,2,122,0,TRUE
5596,2019-11-15,"C","No Growth","LF",2020-02-05,2019-11-11,4,82,1,FALSE
5596,2019-11-15,"C","No Growth","RF",2020-02-05,2019-11-11,4,82,1,FALSE
5596,2019-11-15,"C","Streptococcus sp.","RR",2020-02-05,2019-11-11,4,82,1,FALSE
5596,2019-12-05,"C","Staphylococcus chromogenes","RF",2020-03-17,2019-11-11,24,103,0,FALSE
5596,2019-12-05,"C","Corynebacterium sp.","LR",2020-03-17,2019-11-11,24,103,0,FALSE
5596,2019-12-05,"C","Bacillus sp.","RR",2020-03-17,2019-11-11,24,103,0,FALSE
5596,2019-12-05,"C","Gram Positive Rod","LF",2020-03-17,2019-11-11,24,103,0,FALSE
5613,2019-12-13,"C","No Growth","LR",2020-03-17,2019-11-08,35,95,0,FALSE
5613,2019-12-13,"C","Staphylococcus chromogenes","RR",2020-03-17,2019-11-08,35,95,0,FALSE
5613,2019-12-13,"C","No Growth","LF",2020-03-17,2019-11-08,35,95,0,FALSE
5613,2019-12-13,"C","No Growth","RF",2020-03-17,2019-11-08,35,95,0,FALSE
5632,2019-12-20,"C","No Growth","RF",2020-03-17,2019-12-05,15,88,1,FALSE
5632,2019-12-20,"C","No Growth","LR",2020-03-17,2019-12-05,15,88,1,FALSE
5632,2019-12-20,"C","No Growth","RR",2020-03-17,2019-12-05,15,88,1,FALSE
5632,2019-12-20,"C","No Growth","LF",2020-03-17,2019-12-05,15,88,1,FALSE
5649,2019-11-01,"C","Enterococcus casseliflavus","RR",2020-02-05,2019-10-24,8,96,0,FALSE
5649,2019-11-01,"C","Enterococcus mundtii","RR",2020-02-05,2019-10-24,8,96,0,FALSE
5649,2019-11-01,"C","No Growth","RF",2020-02-05,2019-10-24,8,96,0,FALSE
5649,2019-11-01,"C","No Growth","LR",2020-02-05,2019-10-24,8,96,0,FALSE
5649,2019-11-01,"C","No Growth","LF",2020-02-05,2019-10-24,8,96,0,FALSE
5767,2019-12-13,"C","No Growth","RF",2020-03-17,NA,NA,95,1,FALSE
5767,2019-12-13,"C","Staphylococcus chromogenes","LR",2020-03-17,NA,NA,95,1,FALSE
5767,2019-12-13,"C","Enterococcus hirae","LF",2020-03-17,NA,NA,95,1,FALSE
5767,2019-12-13,"C","Staphylococcus chromogenes","LF",2020-03-17,NA,NA,95,1,FALSE
5767,2019-12-13,"C","No Growth","RR",2020-03-17,NA,NA,95,1,FALSE
5798,2019-09-07,"A","Staphylococcus aureus","LF",2020-03-03,2019-08-09,29,178,0,FALSE
5798,2019-09-07,"A","No Growth","RF",2020-03-03,2019-08-09,29,178,0,FALSE
5798,2019-09-07,"A","Staphylococcus sp.","LR",2020-03-03,2019-08-09,29,178,0,FALSE
5798,2019-09-07,"A","Staphylococcus aureus","RR",2020-03-03,2019-08-09,29,178,0,FALSE
5800,2020-01-02,"C","No Growth","RF",2020-03-17,2019-12-02,31,75,0,FALSE
5800,2020-01-02,"C","No Growth","LR",2020-03-17,2019-12-02,31,75,0,FALSE
5800,2020-01-02,"C","No Growth","RR",2020-03-17,2019-12-02,31,75,0,FALSE
5800,2020-01-02,"C","Corynebacterium sp.","LF",2020-03-17,2019-12-02,31,75,0,FALSE
5825,2019-11-27,"C","No Growth","LR",2020-03-17,2019-11-08,19,111,1,FALSE
5825,2019-11-27,"C","Staphylococcus sp.","RR",2020-03-17,2019-11-08,19,111,1,FALSE
5825,2019-11-27,"C","No Growth","LF",2020-03-17,2019-11-08,19,111,1,FALSE
5825,2019-11-27,"C","No Growth","RF",2020-03-17,2019-11-08,19,111,1,FALSE
5860,2020-01-02,"C","No Growth","LF",2020-03-17,2019-12-03,30,75,0,TRUE
5860,2020-01-02,"C","No Growth","RF",2020-03-17,2019-12-03,30,75,0,TRUE
5860,2020-01-02,"C","No Growth","LR",2020-03-17,2019-12-03,30,75,0,TRUE
5860,2020-01-02,"C","Contaminated","RR",2020-03-17,2019-12-03,30,75,0,TRUE
5895,2020-01-02,"C","Staphylococcus chromogenes","LR",2020-03-17,2019-12-01,32,75,1,FALSE
5895,2020-01-02,"C","No Growth","RR",2020-03-17,2019-12-01,32,75,1,FALSE
5895,2020-01-02,"C","No Growth","LF",2020-03-17,2019-12-01,32,75,1,FALSE
5895,2020-01-02,"C","No Growth","RF",2020-03-17,2019-12-01,32,75,1,FALSE
68224,2019-09-28,"A","No Growth","RF",2020-03-03,NA,NA,157,0,FALSE
68224,2019-09-28,"A","No Growth","LR",2020-03-03,NA,NA,157,0,FALSE
68224,2019-09-28,"A","No Growth","LF",2020-03-03,NA,NA,157,0,FALSE
68224,2019-09-28,"A","No Growth","RR",2020-03-03,NA,NA,157,0,FALSE
68406,2019-09-02,"A","No Growth","LF",2020-03-03,2019-08-24,9,183,0,FALSE
68406,2019-09-02,"A","No Growth","RF",2020-03-03,2019-08-24,9,183,0,FALSE
68406,2019-09-02,"A","No Growth","RR",2020-03-03,2019-08-24,9,183,0,FALSE
68406,2019-09-02,"A","Staphylococcus chromogenes","LR",2020-03-03,2019-08-24,9,183,0,FALSE
83657,2019-08-23,"A","No Growth","LR",2020-03-03,2019-08-01,22,193,0,TRUE
83657,2019-08-23,"A","Staphylococcus aureus","LF",2020-03-03,2019-08-01,22,193,0,TRUE
83657,2019-08-23,"A","Contaminated","RF",2020-03-03,2019-08-01,22,193,0,TRUE
83657,2019-08-23,"A","No Growth","RR",2020-03-03,2019-08-01,22,193,0,TRUE
8429,2019-05-10,"E","Bacillus sp.","RR",2020-02-25,2019-04-10,30,291,0,FALSE
8429,2019-05-10,"E","Aerococcus viridans","LF",2020-02-25,2019-04-10,30,291,0,FALSE
8429,2019-05-10,"E","Bacillus sp.","RF",2020-02-25,2019-04-10,30,291,0,FALSE
8429,2019-05-10,"E","Aerococcus sp.","RF",2020-02-25,2019-04-10,30,291,0,FALSE
8429,2019-05-10,"E","Bacillus sp.","LF",2020-02-25,2019-04-10,30,291,0,FALSE
8429,2019-05-10,"E","Gram Positive Rod","LR",2020-02-25,2019-04-10,30,291,0,FALSE
8429,2019-05-10,"E","Bacillus sp.","LR",2020-02-25,2019-04-10,30,291,0,FALSE
8438,2019-05-16,"E","Staphylococcus sp.","LR",2020-03-03,2019-05-05,11,292,0,FALSE
8438,2019-05-16,"E","Staphylococcus sp.","RR",2020-03-03,2019-05-05,11,292,0,FALSE
8438,2019-05-16,"E","Bacillus sp.","LF",2020-03-03,2019-05-05,11,292,0,FALSE
8438,2019-05-16,"E","No Growth","RF",2020-03-03,2019-05-05,11,292,0,FALSE
8439,2019-04-18,"E","Bacillus sp.","LF",2020-02-25,2019-04-17,1,313,0,TRUE
8439,2019-04-18,"E","Contaminated","LR",2020-02-25,2019-04-17,1,313,0,TRUE
8439,2019-04-18,"E","Corynebacterium sp.","LF",2020-02-25,2019-04-17,1,313,0,TRUE
8439,2019-04-18,"E","Escherichia coli","RF",2020-02-25,2019-04-17,1,313,0,TRUE
8439,2019-04-18,"E","Bacillus sp.","RR",2020-02-25,2019-04-17,1,313,0,TRUE
8441,2019-05-01,"E","Staphylococcus aureus","LF",2019-10-01,2019-04-06,25,153,0,FALSE
8441,2019-05-01,"E","Staphylococcus aureus","LR",2019-10-01,2019-04-06,25,153,0,FALSE
8441,2019-05-01,"E","Staphylococcus chromogenes","RF",2019-10-01,2019-04-06,25,153,0,FALSE
8441,2019-05-01,"E","Aerococcus viridans","RR",2019-10-01,2019-04-06,25,153,0,FALSE
8441,2019-05-01,"E","Staphylococcus aureus","RR",2019-10-01,2019-04-06,25,153,0,FALSE
8441,2019-05-09,"E","Aerococcus viridans","LF",2019-10-01,2019-04-06,33,145,0,TRUE
8441,2019-05-09,"E","Staphylococcus aureus","LF",2019-10-01,2019-04-06,33,145,0,TRUE
8441,2019-05-09,"E","Aerococcus viridans","LR",2019-10-01,2019-04-06,33,145,0,TRUE
8441,2019-05-09,"E","Staphylococcus aureus","LR",2019-10-01,2019-04-06,33,145,0,TRUE
8441,2019-05-09,"E","Gram Positive Rod","RF",2019-10-01,2019-04-06,33,145,0,TRUE
8441,2019-05-09,"E","Staphylococcus chromogenes","RF",2019-10-01,2019-04-06,33,145,0,TRUE
8441,2019-05-09,"E","Contaminated","RR",2019-10-01,2019-04-06,33,145,0,TRUE
8443,2019-03-29,"E","Staphylococcus chromogenes","RF",2020-03-03,2019-03-22,7,340,0,TRUE
8443,2019-03-29,"E","Bacillus sp.","LF",2020-03-03,2019-03-22,7,340,0,TRUE
8443,2019-03-29,"E","Staphylococcus chromogenes","LF",2020-03-03,2019-03-22,7,340,0,TRUE
8443,2019-03-29,"E","Contaminated","LR",2020-03-03,2019-03-22,7,340,0,TRUE
8443,2019-03-29,"E","Contaminated","RR",2020-03-03,2019-03-22,7,340,0,TRUE
8443,2019-04-05,"E","Staphylococcus chromogenes","RF",2020-03-03,2019-03-22,14,333,0,FALSE
8443,2019-04-05,"E","Staphylococcus sp.","LF",2020-03-03,2019-03-22,14,333,0,FALSE
8443,2019-04-05,"E","Staphylococcus chromogenes","LF",2020-03-03,2019-03-22,14,333,0,FALSE
8443,2019-04-05,"E","Staphylococcus chromogenes","RR",2020-03-03,2019-03-22,14,333,0,FALSE
8443,2019-04-05,"E","Staphylococcus aureus","LR",2020-03-03,2019-03-22,14,333,0,FALSE
8443,2019-04-05,"E","Staphylococcus epidermidis","LR",2020-03-03,2019-03-22,14,333,0,FALSE
8444,2019-04-05,"E","Staphylococcus sp.","LF",2020-02-26,2019-03-23,13,327,0,TRUE
8444,2019-04-05,"E","Bacillus sp.","LF",2020-02-26,2019-03-23,13,327,0,TRUE
8444,2019-04-05,"E","No Growth","LR",2020-02-26,2019-03-23,13,327,0,TRUE
8444,2019-04-05,"E","Contaminated","RR",2020-02-26,2019-03-23,13,327,0,TRUE
8444,2019-04-15,"E","Staphylococcus xylosus/saprophyticus","LR",2020-02-26,2019-03-23,23,317,0,FALSE
8444,2019-04-15,"E","Bacillus sp.","RR",2020-02-26,2019-03-23,23,317,0,FALSE
8444,2019-04-15,"E","Bacillus sp.","LF",2020-02-26,2019-03-23,23,317,0,FALSE
8444,2019-04-15,"E","Streptococcus sp.","LF",2020-02-26,2019-03-23,23,317,0,FALSE
84446,2019-09-02,"A","Staphylococcus chromogenes","LF",2020-03-03,2019-08-16,17,183,0,FALSE
84446,2019-09-02,"A","Staphylococcus aureus","RF",2020-03-03,2019-08-16,17,183,0,FALSE
84446,2019-09-02,"A","Staphylococcus chromogenes","LR",2020-03-03,2019-08-16,17,183,0,FALSE
84446,2019-09-02,"A","No Growth","RR",2020-03-03,2019-08-16,17,183,0,FALSE
84744,2019-08-31,"A","Staphylococcus chromogenes","LF",2020-03-03,2019-08-24,7,185,0,TRUE
84744,2019-08-31,"A","Contaminated","RF",2020-03-03,2019-08-24,7,185,0,TRUE
84744,2019-08-31,"A","Contaminated","LR",2020-03-03,2019-08-24,7,185,0,TRUE
84744,2019-08-31,"A","No Growth","RR",2020-03-03,2019-08-24,7,185,0,TRUE
84744,2019-09-12,"A","Staphylococcus chromogenes","LF",2020-03-03,2019-08-24,19,173,0,FALSE
84744,2019-09-12,"A","No Growth","RF",2020-03-03,2019-08-24,19,173,0,FALSE
84744,2019-09-12,"A","Enterococcus sp.","LR",2020-03-03,2019-08-24,19,173,0,FALSE
84744,2019-09-12,"A","Staphylococcus chromogenes","RR",2020-03-03,2019-08-24,19,173,0,FALSE
94223,2019-08-31,"A","Corynebacterium sp.","LF",2020-03-03,2019-08-21,10,185,0,FALSE
94223,2019-08-31,"A","No Growth","RF",2020-03-03,2019-08-21,10,185,0,FALSE
94223,2019-08-31,"A","No Growth","LR",2020-03-03,2019-08-21,10,185,0,FALSE
94223,2019-08-31,"A","No Growth","RR",2020-03-03,2019-08-21,10,185,0,FALSE
94254,2019-09-16,"A","No Growth","RF",2020-03-03,2019-08-26,21,169,0,TRUE
94254,2019-09-16,"A","No Growth","LF",2020-03-03,2019-08-26,21,169,0,TRUE
94254,2019-09-16,"A","No Growth","LR",2020-03-03,2019-08-26,21,169,0,TRUE
94254,2019-09-16,"A","Contaminated","RR",2020-03-03,2019-08-26,21,169,0,TRUE
